experiment_name,experiment_date,cluster_name,gpu_type,gpu_memory,collective,operation,algorithm,num_nodes,num_gpus,num_channels,num_chunks,buffer_size,gpus_as_nodes,iteration,message_size,count,dtype,redop,root,oop_time,oop_alg_bw,oop_bus_bw,oop_num_wrong,ip_time,ip_alg_bw,ip_bus_bw,ip_num_wrong
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,67108864,16777216,float,sum,-1,2505.8,26.78,51.89,0,2478.0,27.08,52.47,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,134217728,33554432,float,sum,-1,2968.8,45.21,87.59,0,2978.0,45.07,87.32,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,268435456,67108864,float,sum,-1,3937.4,68.18,132.09,0,3935.1,68.22,132.17,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,536870912,134217728,float,sum,-1,6014.7,89.26,172.94,0,6006.3,89.38,173.18,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,1073741824,268435456,float,sum,-1,10103.0,106.28,205.91,0,10102.0,106.29,205.94,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,2147483648,536870912,float,sum,-1,18162.0,118.24,229.09,0,18177.0,118.14,228.9,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,65536,16384,float,sum,-1,606.4,0.11,0.21,0,601.4,0.11,0.21,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,131072,32768,float,sum,-1,600.1,0.22,0.42,0,603.4,0.22,0.42,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,262144,65536,float,sum,-1,599.1,0.44,0.85,0,599.5,0.44,0.85,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,524288,131072,float,sum,-1,610.1,0.86,1.67,0,610.4,0.86,1.66,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,1048576,262144,float,sum,-1,634.9,1.65,3.2,0,625.3,1.68,3.25,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,2097152,524288,float,sum,-1,704.7,2.98,5.77,0,655.0,3.2,6.2,0
